type eye;ratio;type eye2;ratio2
Alert Eyes;0.9431137724550899;;
Alert Eyes;0.941747572815534;;
Alert Eyes;0.9424943988050785;;
Alert Eyes;0.9432412247946228;;
Alert Eyes;0.9418777943368107;;
Alert Eyes;0.9426229508196722;;
Alert Eyes;0.9433681073025335;;
Alert Eyes;0.9420074349442379;;
Alert Eyes;0.9427509293680297;;
Alert Eyes;0.9434944237918216;;
Alert Eyes;0.9421364985163204;;
Alert Eyes;0.9428783382789317;;
Alert Eyes;0.9436201780415431;;
Alert Eyes;0.9422649888971133;;
Alert Eyes;0.9430051813471503;;
Alert Eyes;0.9437453737971873;;
Alert Eyes;0.9423929098966026;;
Alert Eyes;0.9431314623338257;;
Alert Eyes;0.9438700147710487;;
Alert Eyes;0.9425202652910832;;
Alert Eyes;0.9432571849668386;;
Alert Eyes;0.9439941046425939;;
Alert Eyes;0.9426470588235294;;
Alert Eyes;0.9433823529411764;;
Tired Eyes;0.9433823529411764;;
Alert Eyes;0.9399707174231332;;
Alert Eyes;0.9407027818448024;;
Alert Eyes;0.9414348462664714;;
Alert Eyes;0.9421669106881405;;
Alert Eyes;0.9428989751098097;;
Alert Eyes;0.9436310395314788;;
Alert Eyes;0.9416058394160584;;
Alert Eyes;0.9423357664233577;;
Alert Eyes;0.9430656934306569;;
Alert Eyes;0.9437956204379562;;
Alert Eyes;0.9410909090909091;;
Alert Eyes;0.9418181818181818;;
Tired Eyes;0.9418181818181818;;
Alert Eyes;0.9425454545454546;;
Alert Eyes;0.9432727272727273;;
Alert Eyes;0.941944847605225;;
Alert Eyes;0.9426705370101597;;
Alert Eyes;0.9433962264150944;;
Alert Eyes;0.942070963070239;;
Tired Eyes;0.942070963070239;;
Alert Eyes;0.942795076031861;;
Alert Eyes;0.9401154401154401;;
Alert Eyes;0.9408369408369408;;
Alert Eyes;0.9415584415584416;;
Alert Eyes;0.9422799422799423;;
Tired Eyes;0.9422799422799423;;
Alert Eyes;0.9409647228221742;;
Alert Eyes;0.9416846652267818;;
Alert Eyes;0.9424046076313894;;
Alert Eyes;0.9404163675520459;;
Alert Eyes;0.9411342426417804;;
Tired Eyes;0.9411342426417804;;
Tired Eyes;0.9411342426417804;;
Alert Eyes;0.9391553328561203;;
Alert Eyes;0.9398711524695776;;
Alert Eyes;0.9405869720830351;;
Alert Eyes;0.9413027916964924;;
Alert Eyes;0.9413447782546495;;
Alert Eyes;0.938034188034188;;
Tired Eyes;0.938034188034188;;
Alert Eyes;0.9387464387464387;;
Alert Eyes;0.9394586894586895;;
Alert Eyes;0.9401709401709402;;
Alert Eyes;0.9408831908831908;;
Alert Eyes;0.9402560455192034;;
Alert Eyes;0.9409672830725462;;
Alert Eyes;0.9403409090909091;;
Tired Eyes;0.9403409090909091;;
Alert Eyes;0.9397163120567376;;
Alert Eyes;0.9404255319148936;;
Alert Eyes;0.9384724186704385;;
Alert Eyes;0.9391796322489392;;
Alert Eyes;0.9398868458274399;;
Alert Eyes;0.9405940594059405;;
Alert Eyes;0.9386459802538787;;
Alert Eyes;0.9393511988716502;;
Alert Eyes;0.9400564174894217;;
Alert Eyes;0.9407616361071932;;
Alert Eyes;0.9388185654008439;;
Tired Eyes;0.9388185654008439;;
Alert Eyes;0.939521800281294;;
Alert Eyes;0.940225035161744;;
Alert Eyes;0.938288920056101;;
Alert Eyes;0.9389901823281908;;
Alert Eyes;0.9396914446002805;;
Alert Eyes;0.9403927068723703;;
Alert Eyes;0.9378057302585604;;
Alert Eyes;0.9385045422781272;;
Alert Eyes;0.939203354297694;;
Alert Eyes;0.9399021663172606;;
Alert Eyes;0.9406009783368274;;
Tired Eyes;0.9386331938633193;;
Alert Eyes;0.9393305439330544;;
Alert Eyes;0.9400278940027894;;
Alert Eyes;0.9387613082811412;;
Alert Eyes;0.9394572025052192;;
Alert Eyes;0.9401530967292971;;
Alert Eyes;0.9388888888888889;;
Alert Eyes;0.9395833333333333;;
Alert Eyes;0.9402777777777778;;
Alert Eyes;0.939015939015939;;
Alert Eyes;0.9397089397089398;;
Alert Eyes;0.9404019404019404;;
Alert Eyes;0.9391424619640387;;
Alert Eyes;0.9398340248962656;;
Alert Eyes;0.9405255878284924;;
Tired Eyes;0.9385783298826778;;
Alert Eyes;0.9392684610075914;;
Alert Eyes;0.9399585921325052;;
Alert Eyes;0.9387052341597796;;
Alert Eyes;0.9393939393939394;;
Alert Eyes;0.9400826446280992;;
Alert Eyes;0.9381868131868132;;
Alert Eyes;0.9388736263736264;;
Alert Eyes;0.9395604395604396;;
Alert Eyes;0.9402472527472527;;
Alert Eyes;0.9383561643835616;;
Alert Eyes;0.939041095890411;;
Alert Eyes;0.9397260273972603;;
Tired Eyes;0.9397260273972603;;
Alert Eyes;0.9372013651877134;;
Alert Eyes;0.9378839590443686;;
Alert Eyes;0.9385665529010239;;
Alert Eyes;0.9392491467576792;;
Alert Eyes;0.9399317406143345;;
Alert Eyes;0.9386920980926431;;
Alert Eyes;0.9393732970027248;;
Alert Eyes;0.9400544959128065;;
Alert Eyes;0.938817131203263;;
Alert Eyes;0.9394969408565602;;
Alert Eyes;0.9401767505098573;;
Tired Eyes;0.9389002036659878;;
Alert Eyes;0.9395790902919212;;
Alert Eyes;0.9389830508474576;;
Alert Eyes;0.9396610169491525;;
Alert Eyes;0.9390656736628301;;
Tired Eyes;0.9390656736628301;;
Alert Eyes;0.9378378378378378;;
Tired Eyes;0.9378378378378378;;
Tired Eyes;0.9378378378378378;;
Alert Eyes;0.9366149696561025;;
Alert Eyes;0.9372892784895482;;
Alert Eyes;0.9379635873229939;;
Alert Eyes;0.9367429340511441;;
Alert Eyes;0.9374158815612382;;
Alert Eyes;0.9380888290713324;;
Tired Eyes;0.9343163538873994;;
Alert Eyes;0.9349865951742627;;
Alert Eyes;0.935656836461126;;
Tired Eyes;0.935656836461126;;
Alert Eyes;0.9363270777479893;;
Alert Eyes;0.9369973190348525;;
Alert Eyes;0.9357859531772575;;
Alert Eyes;0.9364548494983278;;
Alert Eyes;0.937123745819398;;
Alert Eyes;0.9365397461589846;;
Tired Eyes;0.9365397461589846;;
Alert Eyes;0.9353333333333333;;
Alert Eyes;0.936;;
Alert Eyes;0.9366666666666666;;
Alert Eyes;0.9348404255319149;;
Alert Eyes;0.9355053191489362;;
Alert Eyes;0.9361702127659575;;
Alert Eyes;0.9368351063829787;;
Alert Eyes;0.935633709356337;;
Alert Eyes;0.9362972793629728;;
Alert Eyes;0.9369608493696084;;
Alert Eyes;0.9351422898742554;;
Alert Eyes;0.9358041032428855;;
Tired Eyes;0.9358041032428855;;
Alert Eyes;0.9364659166115156;;
Alert Eyes;0.9358889623265036;;
Alert Eyes;0.9365499008592201;;
Alert Eyes;0.9353562005277045;;
Alert Eyes;0.9360158311345647;;
Alert Eyes;0.9366754617414248;;
Alert Eyes;0.9342537804076265;;
Alert Eyes;0.9349112426035503;;
Alert Eyes;0.9355687047994741;;
Alert Eyes;0.9362261669953977;;
Alert Eyes;0.9368836291913215;;
Alert Eyes;0.9363099146421536;;
Tired Eyes;0.9363099146421536;;
Alert Eyes;0.9357377049180328;;
Alert Eyes;0.9363934426229508;;
Alert Eyes;0.9358218729535036;;
Alert Eyes;0.9364767518009168;;
Alert Eyes;0.9359058207979072;;
Alert Eyes;0.9365598430346632;;
Alert Eyes;0.9359895493141738;;
Alert Eyes;0.9366427171783148;;
Alert Eyes;0.9360730593607306;;
Alert Eyes;0.9367253750815394;;
Alert Eyes;0.9349381912817176;;
Alert Eyes;0.9355888093689004;;
Alert Eyes;0.9362394274560832;;
Alert Eyes;0.936890045543266;;
Alert Eyes;0.9357142857142857;;
Alert Eyes;0.9363636363636364;;
Alert Eyes;0.937012987012987;;
Alert Eyes;0.9364461738002594;;
Alert Eyes;0.937094682230869;;
Alert Eyes;0.9365284974093264;;
Alert Eyes;0.9371761658031088;;
Alert Eyes;0.9347966429954809;;
Alert Eyes;0.9354422207876049;;
Alert Eyes;0.9360877985797289;;
Alert Eyes;0.9367333763718528;;
Tired Eyes;0.9367333763718528;;
Alert Eyes;0.9361702127659575;;
Alert Eyes;0.9368149580915538;;
Alert Eyes;0.9356499356499357;;
Alert Eyes;0.9362934362934363;;
Alert Eyes;0.9369369369369369;;
Alert Eyes;0.9369774919614148;;
Alert Eyes;0.9352148813341886;;
Alert Eyes;0.935856318152662;;
Alert Eyes;0.9364977549711353;;
Alert Eyes;0.9371391917896087;;
Alert Eyes;0.9347826086956522;;
Alert Eyes;0.9354219948849105;;
Alert Eyes;0.9360613810741688;;
Alert Eyes;0.9367007672634271;;
Alert Eyes;0.9373401534526854;;
Alert Eyes;0.9355867346938775;;
Tired Eyes;0.9355867346938775;;
Alert Eyes;0.9362244897959183;;
Alert Eyes;0.9368622448979592;;
Alert Eyes;0.9357097390197326;;
Alert Eyes;0.936346276257161;;
Tired Eyes;0.936346276257161;;
Alert Eyes;0.9346031746031747;;
Alert Eyes;0.9352380952380952;;
Tired Eyes;0.9352380952380952;;
Alert Eyes;0.9358730158730159;;
Alert Eyes;0.9353202282815473;;
Alert Eyes;0.9359543436905516;;
Alert Eyes;0.9348101265822785;;
Alert Eyes;0.9354430379746835;;
Alert Eyes;0.9360759493670886;;
Alert Eyes;0.9349336702463676;;
Alert Eyes;0.9355653821857233;;
Alert Eyes;0.936197094125079;;
Alert Eyes;0.9356466876971609;;
Alert Eyes;0.9362776025236593;;
Alert Eyes;0.9351385390428212;;
Alert Eyes;0.9357682619647355;;
Tired Eyes;0.9357682619647355;;
Alert Eyes;0.9346323067253299;;
Alert Eyes;0.9352608422375864;;
Alert Eyes;0.9358893777498428;;
Alert Eyes;0.9347553324968633;;
Alert Eyes;0.9353826850690088;;
Alert Eyes;0.9360100376411543;;
Alert Eyes;0.9348778960551033;;
Alert Eyes;0.9355040701314965;;
Alert Eyes;0.9361302442078898;;
Alert Eyes;0.935;;
Alert Eyes;0.935625;;
Tired Eyes;0.935625;;
Alert Eyes;0.9339152119700748;;
Alert Eyes;0.9345386533665836;;
Alert Eyes;0.9351620947630923;;
Alert Eyes;0.935785536159601;;
Alert Eyes;0.9358255451713395;;
Alert Eyes;0.9352831362787803;;
Alert Eyes;0.9359054138145613;;
Alert Eyes;0.9342023587833643;;
Alert Eyes;0.9348230912476723;;
Alert Eyes;0.9354438237119801;;
Tired Eyes;0.9354438237119801;;
Alert Eyes;0.9349039057656541;;
Alert Eyes;0.9355238685678859;;
Alert Eyes;0.934984520123839;;
Alert Eyes;0.9356037151702786;;
Alert Eyes;0.934487021013597;;
Alert Eyes;0.9351050679851669;;
Alert Eyes;0.9357231149567367;;
Alert Eyes;0.933456561922366;;
Tired Eyes;0.933456561922366;;
Alert Eyes;0.9340727048675292;;
Tired Eyes;0.9340727048675292;;
Alert Eyes;0.9346888478126926;;
Alert Eyes;0.9324324324324325;;
Alert Eyes;0.933046683046683;;
Alert Eyes;0.9336609336609336;;
Alert Eyes;0.9342751842751843;;
Alert Eyes;0.9348894348894349;;
Alert Eyes;0.9326393141457441;;
Alert Eyes;0.9332516840171463;;
Alert Eyes;0.9338640538885487;;
Alert Eyes;0.934476423759951;;
Alert Eyes;0.9350887936313533;;
Alert Eyes;0.9351285189718482;;
Tired Eyes;0.93341478313989;;
Alert Eyes;0.9340256566890653;;
Alert Eyes;0.9346365302382407;;
Alert Eyes;0.9329677026203534;;
Alert Eyes;0.9335770871419866;;
Alert Eyes;0.9341864716636198;;
Alert Eyes;0.9347958561852528;;
Tired Eyes;0.9325227963525836;;
Alert Eyes;0.9331306990881459;;
Alert Eyes;0.9337386018237082;;
Alert Eyes;0.9343465045592705;;
Alert Eyes;0.9338190649666059;;
Alert Eyes;0.9344262295081968;;
Tired Eyes;0.9321623258631133;;
Alert Eyes;0.9327680193821926;;
Alert Eyes;0.9333737129012719;;
Alert Eyes;0.9339794064203513;;
Alert Eyes;0.9334543254688445;;
Alert Eyes;0.9340592861464004;;
Alert Eyes;0.9335347432024169;;
Alert Eyes;0.9341389728096676;;
Alert Eyes;0.9330518697225573;;
Alert Eyes;0.9336550060313631;;
Tired Eyes;0.9336550060313631;;
Alert Eyes;0.9325707405177603;;
Alert Eyes;0.9331727874774233;;
Alert Eyes;0.9337748344370861;;
Alert Eyes;0.9326923076923077;;
Alert Eyes;0.9332932692307693;;
Alert Eyes;0.9338942307692307;;
Alert Eyes;0.933933933933934;;
Alert Eyes;0.9334133173365327;;
Alert Eyes;0.9340131973605279;;
Alert Eyes;0.934052757793765;;
Alert Eyes;0.9335329341317365;;
Alert Eyes;0.9341317365269461;;
Alert Eyes;0.9336124401913876;;
Alert Eyes;0.9342105263157895;;
Alert Eyes;0.9336917562724014;;
Alert Eyes;0.9342891278375149;;
Alert Eyes;0.9337708830548926;;
Alert Eyes;0.9343675417661098;;
Alert Eyes;0.9332936271590232;;
Alert Eyes;0.9338892197736748;;
Alert Eyes;0.9344848123883264;;
Alert Eyes;0.9339678762641285;;
Alert Eyes;0.934562760261749;;
Alert Eyes;0.9334916864608076;;
Tired Eyes;0.9334916864608076;;
Alert Eyes;0.934085510688836;;
Alert Eyes;0.9313609467455621;;
Alert Eyes;0.9319526627218935;;
Alert Eyes;0.9325443786982248;;
Alert Eyes;0.9331360946745562;;
Alert Eyes;0.9337278106508876;;
Alert Eyes;0.934319526627219;;
Alert Eyes;0.9327036599763873;;
Alert Eyes;0.9332939787485242;;
Alert Eyes;0.9338842975206612;;
Alert Eyes;0.9344746162927982;;
Alert Eyes;0.9317647058823529;;
Alert Eyes;0.9323529411764706;;
Alert Eyes;0.9329411764705883;;
Alert Eyes;0.9335294117647058;;
Alert Eyes;0.9341176470588235;;
Alert Eyes;0.9347058823529412;;
Alert Eyes;0.9325513196480938;;
Alert Eyes;0.9331378299120234;;
Alert Eyes;0.9337243401759531;;
Alert Eyes;0.9343108504398827;;
Alert Eyes;0.9348973607038124;;
Alert Eyes;0.9332943241661791;;
Alert Eyes;0.9338794616734932;;
Alert Eyes;0.9344645991808075;;
Alert Eyes;0.9350497366881217;;
Alert Eyes;0.9334500875656743;;
Alert Eyes;0.9340338587273789;;
Alert Eyes;0.9346176298890835;;
Alert Eyes;0.9352014010507881;;
Alert Eyes;0.9330616996507567;;
Alert Eyes;0.9336437718277066;;
Alert Eyes;0.9342258440046566;;
Alert Eyes;0.9348079161816065;;
Alert Eyes;0.9353899883585565;;
Alert Eyes;0.9348837209302325;;
Alert Eyes;0.9354651162790698;;
Alert Eyes;0.9349593495934959;;
Alert Eyes;0.9355400696864111;;
Alert Eyes;0.9344927536231884;;
Tired Eyes;0.9344927536231884;;
Tired Eyes;0.9344927536231884;;
Tired Eyes;0.9334105385060799;;
Tired Eyes;0.9334105385060799;;
Alert Eyes;0.9329091960670908;;
Tired Eyes;0.9329091960670908;;
Alert Eyes;0.9318706697459584;;
Alert Eyes;0.9324480369515011;;
Alert Eyes;0.9330254041570438;;
Alert Eyes;0.9314516129032258;;
Alert Eyes;0.9320276497695853;;
Alert Eyes;0.9326036866359447;;
Alert Eyes;0.9331797235023042;;
Tired Eyes;0.9304997128087306;;
Alert Eyes;0.9310740953475014;;
Alert Eyes;0.9316484778862723;;
Alert Eyes;0.9322228604250431;;
Alert Eyes;0.9327972429638139;;
Alert Eyes;0.9306987399770905;;
Alert Eyes;0.9312714776632303;;
Alert Eyes;0.93184421534937;;
Tired Eyes;0.93184421534937;;
Alert Eyes;0.9324169530355098;;
Alert Eyes;0.9308571428571428;;
Alert Eyes;0.9314285714285714;;
Alert Eyes;0.932;;
Alert Eyes;0.9325714285714286;;
Alert Eyes;0.9315459212778094;;
Alert Eyes;0.9321163719338277;;
Tired Eyes;0.9321163719338277;;
Alert Eyes;0.9305634604439386;;
Alert Eyes;0.9311326124075128;;
Alert Eyes;0.9317017643710871;;
Tired Eyes;0.9317017643710871;;
Alert Eyes;0.93121091529278;;
Alert Eyes;0.9317794201250711;;
Alert Eyes;0.9297052154195011;;
Alert Eyes;0.9302721088435374;;
Alert Eyes;0.9308390022675737;;
Alert Eyes;0.93140589569161;;
Alert Eyes;0.9319727891156463;;
Tired Eyes;0.9309173272933182;;
Alert Eyes;0.9314835787089468;;
Alert Eyes;0.9309954751131222;;
Alert Eyes;0.9315610859728507;;
Alert Eyes;0.9305477131564088;;
Alert Eyes;0.9311123658949746;;
Alert Eyes;0.9316770186335404;;
Alert Eyes;0.9317155756207675;;
Alert Eyes;0.9312288613303269;;
Alert Eyes;0.9317925591882751;;
Alert Eyes;0.9313063063063063;;
Alert Eyes;0.9318693693693694;;
Alert Eyes;0.9303370786516854;;
Alert Eyes;0.9308988764044944;;
Alert Eyes;0.9314606741573034;;
Alert Eyes;0.9320224719101123;;
Alert Eyes;0.9304932735426009;;
Alert Eyes;0.9310538116591929;;
Alert Eyes;0.9316143497757847;;
Alert Eyes;0.9321748878923767;;
Alert Eyes;0.930648769574944;;
Alert Eyes;0.9312080536912751;;
Alert Eyes;0.9317673378076062;;
Alert Eyes;0.9323266219239373;;
Alert Eyes;0.9323644494130799;;
Tired Eyes;0.9308035714285714;;
Alert Eyes;0.9313616071428571;;
Alert Eyes;0.9319196428571429;;
Alert Eyes;0.9298831385642737;;
Alert Eyes;0.9304396215915415;;
Alert Eyes;0.9309961046188091;;
Alert Eyes;0.9315525876460768;;
Alert Eyes;0.9321090706733445;;
Alert Eyes;0.9305941143808995;;
Alert Eyes;0.9311493614658523;;
Alert Eyes;0.9317046085508051;;
Alert Eyes;0.9322598556357579;;
Alert Eyes;0.9312638580931264;;
Alert Eyes;0.9318181818181818;;
Tired Eyes;0.9318181818181818;;
Alert Eyes;0.9318559556786704;;
Alert Eyes;0.9313779745434422;;
Alert Eyes;0.9319313779745434;;
Alert Eyes;0.9314538419016031;;
Alert Eyes;0.9320066334991708;;
Alert Eyes;0.9310154525386314;;
Alert Eyes;0.9315673289183223;;
Alert Eyes;0.9321192052980133;;
Alert Eyes;0.931129476584022;;
Alert Eyes;0.9316804407713498;;
Alert Eyes;0.9322314049586777;;
Tired Eyes;0.9306930693069307;;
Alert Eyes;0.9312431243124313;;
Alert Eyes;0.9317931793179318;;
Alert Eyes;0.9313186813186813;;
Alert Eyes;0.9318681318681319;;
Tired Eyes;0.9308452250274424;;
Alert Eyes;0.9313940724478595;;
Alert Eyes;0.9293924466338259;;
Tired Eyes;0.9293924466338259;;
Alert Eyes;0.9299397920087575;;
Alert Eyes;0.9304871373836892;;
Alert Eyes;0.9310344827586207;;
Tired Eyes;0.929000546149645;;
Alert Eyes;0.9295466957946478;;
Tired Eyes;0.9295466957946478;;
Alert Eyes;0.9300928454396504;;
Alert Eyes;0.9281045751633987;;
Alert Eyes;0.9286492374727668;;
Alert Eyes;0.9291938997821351;;
Alert Eyes;0.9297385620915033;;
Alert Eyes;0.9302832244008714;;
Alert Eyes;0.928804347826087;;
Alert Eyes;0.9293478260869565;;
Alert Eyes;0.9298913043478261;;
Alert Eyes;0.9304347826086956;;
Alert Eyes;0.9284552845528455;;
Alert Eyes;0.9289972899728998;;
Alert Eyes;0.9295392953929539;;
Alert Eyes;0.9300813008130081;;
Alert Eyes;0.9306233062330623;;
Alert Eyes;0.9296536796536796;;
Alert Eyes;0.9301948051948052;;
Tired Eyes;0.9301948051948052;;
Alert Eyes;0.9302325581395349;;
Alert Eyes;0.9282632146709816;;
Tired Eyes;0.9282632146709816;;
Alert Eyes;0.9288025889967637;;
Alert Eyes;0.9293419633225458;;
Alert Eyes;0.9298813376483279;;
Alert Eyes;0.9289176090468497;;
Alert Eyes;0.929456112008616;;
Alert Eyes;0.9299946149703824;;
Alert Eyes;0.9290322580645162;;
Alert Eyes;0.9295698924731183;;
Alert Eyes;0.9301075268817204;;
Alert Eyes;0.92914653784219;;
Alert Eyes;0.9296833064949007;;
Alert Eyes;0.9302200751476114;;
Alert Eyes;0.9292604501607717;;
Alert Eyes;0.9297963558413719;;
Alert Eyes;0.9303322615219721;;
Alert Eyes;0.9298715203426124;;
Alert Eyes;0.930406852248394;;
Tired Eyes;0.9284188034188035;;
Alert Eyes;0.9289529914529915;;
Alert Eyes;0.9294871794871795;;
Alert Eyes;0.9300213675213675;;
Alert Eyes;0.9285714285714286;;
Alert Eyes;0.9291044776119403;;
Alert Eyes;0.929637526652452;;
Alert Eyes;0.9301705756929638;;
Alert Eyes;0.9287234042553192;;
Alert Eyes;0.9292553191489362;;
Alert Eyes;0.9297872340425531;;
Alert Eyes;0.9303191489361702;;
Tired Eyes;0.928343949044586;;
Alert Eyes;0.9288747346072187;;
Alert Eyes;0.9294055201698513;;
Alert Eyes;0.9299363057324841;;
Alert Eyes;0.9284957627118644;;
Alert Eyes;0.9290254237288136;;
Alert Eyes;0.9295550847457628;;
Alert Eyes;0.9300847457627118;;
Alert Eyes;0.928646934460888;;
Alert Eyes;0.9291754756871036;;
Alert Eyes;0.9297040169133193;;
Alert Eyes;0.9302325581395349;;
Alert Eyes;0.929287598944591;;
Alert Eyes;0.9298153034300791;;
Alert Eyes;0.9303430079155672;;
Alert Eyes;0.9289099526066351;;
Alert Eyes;0.9294365455502897;;
Alert Eyes;0.9299631384939442;;
Alert Eyes;0.9304897314375987;;
Alert Eyes;0.9285714285714286;;
Alert Eyes;0.9290966386554622;;
Alert Eyes;0.9296218487394958;;
Alert Eyes;0.9301470588235294;;
Alert Eyes;0.930672268907563;;
Alert Eyes;0.9292452830188679;;
Alert Eyes;0.929769392033543;;
Alert Eyes;0.9302935010482181;;
Alert Eyes;0.9308176100628931;;
Alert Eyes;0.9293933054393305;;
Alert Eyes;0.9299163179916318;;
Alert Eyes;0.930439330543933;;
Alert Eyes;0.9309623430962343;;
Alert Eyes;0.9295407098121086;;
Alert Eyes;0.930062630480167;;
Alert Eyes;0.9305845511482255;;
Alert Eyes;0.9311064718162839;;
Alert Eyes;0.9287200832466181;;
Alert Eyes;0.9292403746097815;;
Tired Eyes;0.9292403746097815;;
Alert Eyes;0.9297606659729448;;
Alert Eyes;0.9302809573361083;;
Alert Eyes;0.9308012486992716;;
Alert Eyes;0.9293873312564901;;
Alert Eyes;0.9299065420560748;;
Alert Eyes;0.9304257528556594;;
Alert Eyes;0.930944963655244;;
Alert Eyes;0.9290523045054376;;
Alert Eyes;0.9295701708959089;;
Alert Eyes;0.9300880372863801;;
Alert Eyes;0.9306059036768514;;
Alert Eyes;0.9311237700673226;;
Alert Eyes;0.9301964839710445;;
Alert Eyes;0.9307135470527405;;
Alert Eyes;0.9312306101344364;;
Alert Eyes;0.930304594734125;;
Tired Eyes;0.930304594734125;;
Alert Eyes;0.9308208569953537;;
Alert Eyes;0.9294178258629573;;
Alert Eyes;0.9299330242143226;;
Alert Eyes;0.9304482225656878;;
Alert Eyes;0.9309634209170531;;
Alert Eyes;0.930519814719506;;
Alert Eyes;0.9310344827586207;;
Alert Eyes;0.9301130524152107;;
Alert Eyes;0.9306269270298048;;
Alert Eyes;0.9311408016443987;;
Alert Eyes;0.9302206259620318;;
Alert Eyes;0.930733709594664;;
Alert Eyes;0.9312467932272961;;
Alert Eyes;0.9298515104966718;;
Alert Eyes;0.9303635432667691;;
Alert Eyes;0.9308755760368663;;
Alert Eyes;0.9313876088069637;;
Alert Eyes;0.9304703476482618;;
Alert Eyes;0.9309815950920245;;
Alert Eyes;0.9314928425357873;;
Alert Eyes;0.9301020408163265;;
Alert Eyes;0.9306122448979591;;
Alert Eyes;0.9311224489795918;;
Tired Eyes;0.9311224489795918;;
Alert Eyes;0.9302088639836984;;
Alert Eyes;0.9307182883341824;;
Alert Eyes;0.9312277126846663;;
Alert Eyes;0.929369918699187;;
Alert Eyes;0.9298780487804879;;
Alert Eyes;0.9303861788617886;;
Alert Eyes;0.9308943089430894;;
Alert Eyes;0.9314024390243902;;
Alert Eyes;0.930492135971588;;
Alert Eyes;0.9309994926433283;;
Alert Eyes;0.9315068493150684;;
Alert Eyes;0.930597771023303;;
Alert Eyes;0.9311043566362716;;
Alert Eyes;0.9316109422492401;;
Alert Eyes;0.9311740890688259;;
Alert Eyes;0.9316801619433198;;
Alert Eyes;0.9312436804853387;;
Alert Eyes;0.9317492416582407;;
Alert Eyes;0.9313131313131313;;
Alert Eyes;0.9318181818181818;;
Alert Eyes;0.9304435483870968;;
Alert Eyes;0.9309475806451613;;
Alert Eyes;0.9314516129032258;;
Alert Eyes;0.9319556451612904;;
Alert Eyes;0.9305835010060363;;
Alert Eyes;0.9310865191146881;;
Alert Eyes;0.93158953722334;;
Alert Eyes;0.932092555331992;;
Alert Eyes;0.9307228915662651;;
Alert Eyes;0.9312248995983936;;
Alert Eyes;0.9317269076305221;;
Alert Eyes;0.9322289156626506;;
Tired Eyes;0.9308270676691729;;
Alert Eyes;0.931328320802005;;
Alert Eyes;0.9318295739348371;;
Alert Eyes;0.9309309309309309;;
Alert Eyes;0.9314314314314315;;
Tired Eyes;0.9314314314314315;;
Alert Eyes;0.9305347326336831;;
Alert Eyes;0.9310344827586207;;
Alert Eyes;0.9315342328835582;;
Alert Eyes;0.9297108673978066;;
Alert Eyes;0.9302093718843469;;
Alert Eyes;0.9307078763708874;;
Tired Eyes;0.9307078763708874;;
Alert Eyes;0.9312063808574277;;
Alert Eyes;0.9303135888501742;;
Alert Eyes;0.9308113489298159;;
Alert Eyes;0.9313091090094574;;
Alert Eyes;0.9304174950298211;;
Alert Eyes;0.9309145129224652;;
Alert Eyes;0.9314115308151093;;
Alert Eyes;0.9305210918114144;;
Alert Eyes;0.9310173697270472;;
Alert Eyes;0.9315136476426799;;
Alert Eyes;0.9310857709469509;;
Alert Eyes;0.9315815567674764;;
Alert Eyes;0.9306930693069307;;
Alert Eyes;0.9311881188118812;;
Alert Eyes;0.9316831683168317;;
Alert Eyes;0.9312561819980217;;
Alert Eyes;0.9317507418397626;;
Tired Eyes;0.9303703703703704;;
Alert Eyes;0.9308641975308642;;
Alert Eyes;0.931358024691358;;
Alert Eyes;0.9309324124321657;;
Alert Eyes;0.9314257523433646;;
Alert Eyes;0.9310004928536225;;
Alert Eyes;0.9314933464760966;;
Alert Eyes;0.9306102362204725;;
Alert Eyes;0.9311023622047244;;
Alert Eyes;0.9315944881889764;;
Alert Eyes;0.9311701081612586;;
Alert Eyes;0.9316617502458211;;
Alert Eyes;0.931237721021611;;
Alert Eyes;0.9317288801571709;;
Alert Eyes;0.9313052011776252;;
Alert Eyes;0.9317958783120707;;
Alert Eyes;0.9309162175404213;;
Alert Eyes;0.93140617344439;;
Alert Eyes;0.9318961293483586;;
Alert Eyes;0.9310176125244618;;
Alert Eyes;0.9315068493150684;;
Alert Eyes;0.9319960861056752;;
Alert Eyes;0.9315738025415444;;
Alert Eyes;0.9320625610948191;;
Alert Eyes;0.931640625;;
Alert Eyes;0.93212890625;;
Alert Eyes;0.9317073170731708;;
Alert Eyes;0.9321951219512196;;
Alert Eyes;0.9317738791423001;;
Alert Eyes;0.932261208576998;;
Alert Eyes;0.9318403115871471;;
Alert Eyes;0.9323271665043817;;
Alert Eyes;0.9319066147859922;;
Alert Eyes;0.9323929961089494;;
Alert Eyes;0.9324258629071464;;
Alert Eyes;0.9315533980582524;;
Tired Eyes;0.9315533980582524;;
Alert Eyes;0.9320388349514563;;
Tired Eyes;0.9315866084425036;;
Alert Eyes;0.9307170542635659;;
Tired Eyes;0.9307170542635659;;
Tired Eyes;0.9307170542635659;;
Alert Eyes;0.9303000968054211;;
Alert Eyes;0.930784123910939;;
Alert Eyes;0.9299178347027549;;
Alert Eyes;0.930401159980667;;
Alert Eyes;0.930884485258579;;
Alert Eyes;0.929122468659595;;
Alert Eyes;0.9296046287367405;;
Alert Eyes;0.9300867888138862;;
Alert Eyes;0.9305689488910318;;
Alert Eyes;0.9310511089681774;;
Alert Eyes;0.9310843373493976;;
Alert Eyes;0.9306692344727973;;
