Eyes Status,Eye Ratio
Eye close,0.9943854555168733
Eye close,1.9936047919685305
Eye close,1.3728129459672882
Eye close,0
Eye close,0.875264680327677
Eye close,0
Eye close,0
Eye close,0
Eye close,1.1683246898125645
Eye close,0
Eye close,0
Eye close,1.3617959798946428
Eye close,0
Eye close,1.2891334457410115
Eye close,0
Eye close,0
Eye close,0
Eye close,0.8126670627948123
Eye close,2.850781059358212
Eye close,0
Eye close,1.8129510846562622
Eye close,0.3612815052316835
Eye close,0
Eye close,1.8129510846562622
Eye close,0.6035533905932737
Eye close,0
Eye close,0
Eye close,1.0585626295791288
Eye close,0
Eye close,0
Eye close,0
Eye close,0
Eye close,0
Eye close,0
Eye close,0
Eye close,0
Eye close,0
Eye close,0
Eye close,1.0265408536334741
Eye close,0
Eye close,0.9864965327541068
Eye close,0.9640762639176638
Eye close,1.022875371640292
Eye close,0.923648171271887
Eye close,1.0036084567341694
Eye close,0.7308194105880874
Eye close,3.290565861902607
Eye close,1.0510568399982028
Eye close,nan
Fit Eye,0.6275531342574145
Fit Eye,0.6847493258207193
Fit Eye,52.93565966113434
Fit Eye,0.8218306890694516
Fit Eye,0.7911337486218497
Fit Eye,0.5881386798828003
Fit Eye,0.9080029322168738
Fit Eye,1.0004229182182967
Fit Eye,inf
Fit Eye,1.5502803566593106
Fit Eye,0.8903076022727355
Fit Eye,9.722601043766367
Fit Eye,0.7921586563601746
Eye close,inf
Fit Eye,13.846100602449113
Fit Eye,0.8547093321709199
Fit Eye,1.0291146312392185
Fit Eye,inf
Fit Eye,inf
Fit Eye,1.0151908070599598
Fit Eye,3.353186462090555
Fit Eye,21.587607371641273
Fit Eye,1.1743485508246305
Fit Eye,26.243619307570487
Fit Eye,0.9533286850164895
Fit Eye,0.7635756012876456
Fit Eye,6.785886469952592
Fit Eye,inf
Fit Eye,inf
Fit Eye,26.09735697646318
Fit Eye,nan
Fit Eye,0
Fit Eye,0.7809442754249272
Fit Eye,0
Fit Eye,13.761580625493332
Fit Eye,1.2034788948866555
Fit Eye,0
Fit Eye,0.9700384411714138
Fit Eye,0.7531540448122819
Fit Eye,0
Fit Eye,1.1511679591025386
Fit Eye,0
Fit Eye,0.8687136250217901
Fit Eye,0
Fit Eye,1.0184856310568826
Fit Eye,0
Fit Eye,0.8149018609414612
Fit Eye,0
Fit Eye,6.374711359531732
Fit Eye,0.980909458864927
Fit Eye,0.6523803329579446
Fit Eye,0.9434383148292269
Fit Eye,27.446271866897643
Fit Eye,0
Fit Eye,0.576060387781924
Fit Eye,0.8542473108434173
Fit Eye,0.5401897096466565
Fit Eye,inf
Fit Eye,0.6845941969901252
Fit Eye,1.0005947437144027
Fit Eye,0
Fit Eye,0.43505276341087673
Fit Eye,0.4241011509431953
Fit Eye,0.9989743115590337
Fit Eye,10.81728559666639
Fit Eye,45.78697074822899
Fit Eye,0.9241361713633858
Fit Eye,1.1008957946829419
Fit Eye,0.9286592054481493
Fit Eye,1.0647857254665458
Fit Eye,0
Fit Eye,0.9693142804558919
Fit Eye,0.8375965693450764
Fit Eye,0.9528352544226056
Fit Eye,1.0303998231267857
Fit Eye,0.9132636807466145
Fit Eye,1.020237736277499
Fit Eye,0
Fit Eye,1.0045855904474146
Fit Eye,1.1308862431922106
Fit Eye,1.190204910714912
Fit Eye,1.0137757208249096
Fit Eye,0.8793001290588954
Fit Eye,4.370171088178355
Fit Eye,0.7449030162791337
Fit Eye,0.7775206645191313
Fit Eye,0.9381746983436555
Fit Eye,1.5396915311842696
Fit Eye,1.3713619514512876
Fit Eye,1.051578076443261
Fit Eye,1.0235247519609072
Fit Eye,0.9230339880006886
Fit Eye,0.8349233763642984
Fit Eye,0.7699548142822498
Fit Eye,0.8819667714255803
Fit Eye,inf
Fit Eye,1.0739181670336015
Fit Eye,0.8678315060739044
Fit Eye,0.8603215306802715
Fit Eye,1.2438015328308314
Fit Eye,2.7168850285721065
Fit Eye,6.3556476258108425
Fit Eye,1.2357910952783424
Fit Eye,1.1317740700458851
Fit Eye,1.228775048895001
Fit Eye,1.019066295556644
Fit Eye,0.9116802612470208
Fit Eye,1.3975310643781267
Fit Eye,0.9028249288303787
Fit Eye,1.1111094157949055
Fit Eye,0.9245171790922283
Eye close,0.6825251143411682
Fit Eye,inf
Fit Eye,0.9459745187655693
Fit Eye,0.999404993978413
Eye close,0.8498986548185157
Fit Eye,0.9116529843917425
Fit Eye,0.9934790274187764
Fit Eye,0.9934790274187764
Fit Eye,1.1931949062295666
Fit Eye,25.268774110655674
Eye close,0.6696028966757572
Fit Eye,0.9820126334774141
Fit Eye,1.144796375778193
Eye close,0.7068395398177593
Fit Eye,0.98433540540354
Fit Eye,1.132527959292967
Fit Eye,1.3217164562151178
Fit Eye,1.039607348606982
Fit Eye,0
Eye close,0.664695767167912
Fit Eye,0.7820702055069703
Eye close,0.8278808163600696
Eye close,0
Fit Eye,0.7992083899633069
Fit Eye,8.487628407465289
Fit Eye,0.9787256071861732
Fit Eye,1.0060849928820832
Fit Eye,21.87392538043463
Fit Eye,0.9918707988406307
Fit Eye,0.7989688574754599
Fit Eye,1.1267467913248177
Fit Eye,0.9900422678946796
Fit Eye,0.9475557283525214
Fit Eye,1.3655147161971648
Fit Eye,0.9816340055141073
Fit Eye,0.9895889647448036
Fit Eye,0.7738197867044602
Eye close,0.5759540162877642
Fit Eye,1.0212265391367725
Fit Eye,1.110934440816628
Fit Eye,1.1264528481026181
Fit Eye,29.54767728178051
Fit Eye,6.638484191483815
Fit Eye,1.0179731575846214
Fit Eye,0
Fit Eye,0.9990205860505752
Fit Eye,0.99502091039323
Fit Eye,0.7046272648159267
Fit Eye,0.9139114146383069
Fit Eye,2.761481036582793
Fit Eye,0.8995434706029055
Eye close,inf
Fit Eye,60.549782143751514
Eye close,inf
Fit Eye,0.7031243102652993
Fit Eye,inf
Fit Eye,0.974447938346351
Fit Eye,1.8472191104577624
Fit Eye,51.60881161760806
Fit Eye,0.749559874398671
Fit Eye,0.37923283613502456
Fit Eye,0.9203376799594523
Fit Eye,0.5600620223207095
Fit Eye,20.683141496460745
Fit Eye,0.7962863812218038
Eye close,28.406180244894916
Fit Eye,0.932309743243728
Fit Eye,0.8587263458137446
Fit Eye,2.2792550958105164
Fit Eye,1.1934054150559579
Fit Eye,2.444634637530827
Fit Eye,10.255850478433093
Fit Eye,0
Fit Eye,1.0118516022726631
Fit Eye,34.79627837322143
Fit Eye,1.0057812339608088
Fit Eye,0.9946660832980857
Fit Eye,43.19129662306815
Fit Eye,0.8067755637165798
Fit Eye,28.997641849695285
Fit Eye,1.2182981683133902
Fit Eye,0.8559046601158841
Fit Eye,10.844796503259643
Fit Eye,13.288663233542216
Fit Eye,7.439156508467349
Fit Eye,4.226748240255233
Fit Eye,0.4176768060149208
Fit Eye,inf
Fit Eye,0.7449162500411779
Fit Eye,0.7974689938303171
Fit Eye,inf
Fit Eye,0.6474735316181038
Eye close,inf
Fit Eye,9.590497490274979
Fit Eye,0.6712528409677545
Fit Eye,0.6474726333843698
Eye close,5.1262463171890875
Fit Eye,0.9634062344470147
Fit Eye,1.1257194303748932
Fit Eye,1.2285517794448242
Fit Eye,0.6826490713818784
Fit Eye,0.9727799681700541
Fit Eye,0.7780926673828209
Fit Eye,1.1784307114626384
Fit Eye,0.5157321153116844
Fit Eye,1.4464752044366476
Fit Eye,1.7066456636839602
Fit Eye,0.9602651492224535
Fit Eye,19.674209947410656
Fit Eye,14.074085988181915
Fit Eye,1.065601463490475
Fit Eye,7.465725110995913
Fit Eye,1.7107415650248
Fit Eye,0.9986945831640328
Fit Eye,1.0274033196471308
Fit Eye,0.9241312208749672
Fit Eye,0.8460951741702492
Eye close,inf
Fit Eye,inf
Fit Eye,85.30292145430768
Fit Eye,1.0080169272725799
Eye close,0.4973080439983136
Fit Eye,27.381172837339903
Fit Eye,5.011653635437067
Fit Eye,71.70869832439799
Fit Eye,11.449929453516203
Fit Eye,7.522735747367001
Fit Eye,2.019678177199067
Fit Eye,22.291810344054575
Fit Eye,0.774048465843564
Fit Eye,0.7208374364903212
Fit Eye,inf
Fit Eye,14.116200505590745
Fit Eye,inf
Fit Eye,31.139748512942266
Fit Eye,15.81339799905343
Fit Eye,33.51427603251292
Fit Eye,21.246128105745047
Fit Eye,inf
Fit Eye,1.000670137068036
Fit Eye,17.02615904370582
Eye close,3.196697370591119
Fit Eye,0.9993092890700593
Fit Eye,57.25198250065442
Fit Eye,0.6386868613465425
Fit Eye,9.548373639906076
Fit Eye,42.83710483732884
Eye close,61.45837891570841
Fit Eye,1.1375763884094061
Eye close,0.45091190257239194
Fit Eye,1.0385958429686482
Fit Eye,0.7127431368802127
Fit Eye,10.229345717641293
Fit Eye,inf
Eye close,80.2473997425851
Fit Eye,46.280180422115855
Fit Eye,90.6648538741924
Fit Eye,54.968108587344915
Fit Eye,inf
Fit Eye,20.105090495086433
Fit Eye,27.099819598825228
Fit Eye,23.763671043205505
Fit Eye,0.9801372477325637
Fit Eye,1.3167291568469452
Fit Eye,1.8993431915126884
Fit Eye,0.728312808583652
Fit Eye,0.5755031302782885
Fit Eye,0.7794748078360807
Fit Eye,0.6551316996657468
Eye close,10.537719356568578
Fit Eye,5.944050205188899
Fit Eye,16.71922328502392
Fit Eye,16.361317569707477
Fit Eye,0.5448009323144167
Fit Eye,0.6955572211322301
Eye close,0.9752984540216882
Eye close,39.456438307554656
Fit Eye,0.982931417989528
Fit Eye,1.0643239467027186
Fit Eye,inf
Fit Eye,1.253664339848048
Eye close,0.614399899777303
Fit Eye,0.7504824261946134
Fit Eye,13.52007880932197
Fit Eye,0.7880357844064543
Fit Eye,0.8929418835132625
Fit Eye,0.677757064674558
Fit Eye,1.8749451076175283
Fit Eye,3.5845851187507973
Eye close,0.18333648721705945
Fit Eye,0.7626058000724232
Fit Eye,31.748540715877947
Fit Eye,29.816382472395325
Fit Eye,0.696473053985243
Fit Eye,21.157431941061965
Fit Eye,1.036805304173051
Fit Eye,10.554592671415922
Fit Eye,28.581777344348964
Fit Eye,0.963272123027618
Eye close,1.0445975368693474
Fit Eye,1.3918989987605834
Fit Eye,115.03969081011583
Fit Eye,0.8552286622723759
Fit Eye,32.84143904575682
Fit Eye,1.1013217631282868
Fit Eye,0.8542495839894377
Eye close,0.8394340077589898
Fit Eye,10.513758466947808
Fit Eye,14.90474649582756
Fit Eye,45.855400762759274
Fit Eye,0.8648216749027747
Fit Eye,0.6779275584211903
Fit Eye,0
Eye close,0.5185912098448748
Fit Eye,0.9327451400206827
Fit Eye,0.8301087103319823
Fit Eye,inf
Eye close,0.5020051088737794
Fit Eye,0.7277183472099035
Fit Eye,0.8382264599868493
Fit Eye,42.859864067284114
Eye close,0.7936600319825535
Eye close,0
Fit Eye,0.8552114014956019
Fit Eye,1.2135461794309883
Fit Eye,3.154683298063395
Fit Eye,0.30320763450989885
Fit Eye,23.555378808870966
Fit Eye,1.0002332757895265
Fit Eye,0
Fit Eye,0.5099439711789586
Fit Eye,0
Fit Eye,0.8310115192641074
Fit Eye,0
Fit Eye,1.4793032919476912
Fit Eye,0.6595206544477114
Fit Eye,inf
Fit Eye,20.641136166977212
Fit Eye,1.61821319537707
Fit Eye,1.7603180652128056
Eye close,42.67855317720972
Fit Eye,0.8375830090320872
Fit Eye,0
Fit Eye,1.2631008168803224
Fit Eye,1.0264841208686222
Fit Eye,89.58777769703585
Fit Eye,0.9715362501482202
Fit Eye,0.9582605798196335
Fit Eye,1.067470375156484
Fit Eye,0.9755769141461738
Fit Eye,1.2001303008338646
Fit Eye,1.2986181538952681
Fit Eye,2.2414411534415732
Fit Eye,1.3205329136970636
Fit Eye,1.2608073625840515
Fit Eye,1.726260305055633
Fit Eye,0.9671365413357543
Fit Eye,18.809050817396518
Fit Eye,55.37624376906287
Fit Eye,0
Fit Eye,86.91190859839858
Fit Eye,inf
Fit Eye,1.3769590227273014
Fit Eye,0.8779158700402974
Eye close,0.4916631305025778
Eye close,0.03311825985134678
Eye close,0.5225923973191637
Fit Eye,0.8540673517765832
Fit Eye,22.969410177337377
Fit Eye,1.368587732054527
Fit Eye,0.6826292914913598
Fit Eye,1.0354258193853605
Eye close,inf
Eye close,0.7598730214865657
Fit Eye,0.9895438331076433
Fit Eye,13.64397099773168
Fit Eye,6.179745847180112
Fit Eye,1.1493683948268756
Fit Eye,0.9862289149458174
Fit Eye,0.5
Fit Eye,1.0137267101174103
Fit Eye,40.84028427413929
Fit Eye,0.9063298989400435
Fit Eye,0.7404730866654509
Fit Eye,7.342475840966794
Fit Eye,1.0059425198308762
Fit Eye,0
Fit Eye,0.39350589294844784
Fit Eye,11.793670407179883
Fit Eye,39.18767087619533
Eye close,20.661036957325216
Fit Eye,128.20710678118655
Fit Eye,40.80396490521313
Fit Eye,2.598082366521234
Fit Eye,2.763281420022859
Fit Eye,1.2319060878991623
Fit Eye,0.4797218679990405
Fit Eye,0
Fit Eye,1.4328268018979153
Fit Eye,0.5538925378324016
Fit Eye,0.5455631619782669
Fit Eye,0.8164322103737327
Fit Eye,1.529814868715794
Fit Eye,5.011685740839269
Fit Eye,0.8404434354935167
Eye close,0.36793083229403883
Fit Eye,0.5094888597836177
Fit Eye,inf
Fit Eye,0.7875406704137715
Fit Eye,0.8231173078696824
Fit Eye,0.83840195648063
Fit Eye,0.7580506056352725
Fit Eye,56.329172902138595
Fit Eye,0.7880419032205563
Fit Eye,0.8258335264251793
Fit Eye,4.737777924679952
Fit Eye,0.6366390039051111
Fit Eye,1.696246079472953
Fit Eye,1.1994152788948957
Fit Eye,0
Fit Eye,0
Fit Eye,1.1437416231400375
Fit Eye,0
Fit Eye,13.934153922225802
Fit Eye,1.0664282201251136
Fit Eye,1.1203096806450574
Fit Eye,9.307084142926705
Fit Eye,2.886784449836339
Fit Eye,4.5496964137188805
Fit Eye,0.9398941441690347
Fit Eye,0.9554779725875076
Fit Eye,1.0053765980733915
Fit Eye,0.5312236115355152
Fit Eye,1.0205190759888818
Fit Eye,1.2158123617596936
Fit Eye,0
Fit Eye,16.958646704157896
Fit Eye,0.7816294094771575
Fit Eye,inf
Fit Eye,1.0400888242353161
Fit Eye,0
Eye close,0.636389269520483
Fit Eye,3.726732011975099
Fit Eye,37.321889054322796
Fit Eye,1.0519925989870569
Fit Eye,2.769049196950746
Fit Eye,0.6879438484385108
Fit Eye,0.877873789923695
Fit Eye,0.9931904530814704
Fit Eye,0.752248903921397
Fit Eye,0.8929341483693618
Fit Eye,7.876039945101728
Fit Eye,0.8112346337406691
Fit Eye,0
Eye close,0.6894707328069102
Fit Eye,33.21025875354526
Fit Eye,1.109742429362606
Fit Eye,0.8200954428242081
Fit Eye,0.9126745763621614
Fit Eye,0.8363871144353086
Fit Eye,1.0245341527277418
Fit Eye,14.745279812409708
Fit Eye,0.8924016244391424
Fit Eye,0.6618122968196257
Fit Eye,0.568608671556279
Fit Eye,0.6492475782062399
Fit Eye,15.543953045930968
Fit Eye,3.383368124413744
Fit Eye,11.862973428278258
Fit Eye,0.6777976744065579
Fit Eye,5.662225789805088
Fit Eye,1.0476331119703046
Fit Eye,0.9374687831787591
Fit Eye,0.8773745299759614
Fit Eye,4.23146109911716
Fit Eye,2.622342336690673
Fit Eye,3.001888413663001
Fit Eye,1.0803643002522314
Fit Eye,18.266865668422145
Fit Eye,2.1846478321858513
Fit Eye,0
Eye close,0.07390640892078762
Eye close,3.84384916554149
Fit Eye,64.53033976109687
Fit Eye,11.198573274426076
Fit Eye,0.868036097289964
Fit Eye,1.0
Eye close,0.4192660888381882
Fit Eye,inf
Fit Eye,1.0606601717798212
Fit Eye,inf
Fit Eye,0.997040449477343
Fit Eye,0
Fit Eye,2.272771627525094
Fit Eye,0
Fit Eye,1.1718292482622445
Fit Eye,0
Fit Eye,1.6570861502754175
Fit Eye,4.348854523123283
Fit Eye,7.845188984002474
Fit Eye,1.3975895323329848
Fit Eye,2.2679566195216867
Fit Eye,0.7287086168709169
Fit Eye,0.6234912532629795
Fit Eye,0.8703384850138424
Fit Eye,0
Eye close,2.0180953395012757
Fit Eye,0.4257477144276023
Eye close,0.6058170766083696
Fit Eye,0.8012408239398686
Eye close,0.48263587932439
Fit Eye,23.47900750067906
Fit Eye,4.339965951860472
Eye close,0.7973098207702233
Fit Eye,127.8746357156164
Fit Eye,1.0744189996815745
Fit Eye,inf
Fit Eye,0.8827814623394018
Fit Eye,0.7569943367882841
Fit Eye,0.6506763142672022
Fit Eye,16.349384557971007
Fit Eye,0.6853504734178066
Fit Eye,0
Fit Eye,1.0990990583862235
Fit Eye,17.12309463643817
Fit Eye,1.0103449445007688
Fit Eye,0.9302826086649955
Fit Eye,1.1067859553047332
Fit Eye,8.568613808793796
Fit Eye,0
Fit Eye,1.0327795695466642
Fit Eye,179.0496355857941
Fit Eye,0.6967611824684402
Fit Eye,34.644520861117364
Fit Eye,0.6815388123523469
Fit Eye,1.9357409970806774
Fit Eye,4.137234463369848
Fit Eye,64.89099993130444
Fit Eye,81.66338465714519
Fit Eye,4.750824052562485
Fit Eye,0
Fit Eye,62.26764656794345
Fit Eye,179.07496667131502
Fit Eye,inf
Fit Eye,0.8639913204418437
Fit Eye,0.7220014697474514
Fit Eye,90.0700161156488
Fit Eye,inf
Eye close,0.5387234039682888
Eye close,0.5473899489463129
Fit Eye,0.8735837256179301
Fit Eye,45.516061036865786
Fit Eye,4.908849178895406
Fit Eye,0.4211056560861072
Fit Eye,0.9664063313572773
Fit Eye,0.22360679774997896
Fit Eye,inf
Fit Eye,0.5033670641481418
Fit Eye,1.6503088688432448
Fit Eye,5.044000297733011
Fit Eye,0
Fit Eye,18.91714918298127
Fit Eye,1.9226475092515787
Eye close,15.683993197856994
Fit Eye,27.049828364103725
Eye close,73.3610350959629
Fit Eye,53.957085992039445
Fit Eye,0.8575566842093743
Fit Eye,1.3173735912801163
Fit Eye,0.8319553016992767
Fit Eye,0.9278612653395064
Fit Eye,0.818020566174016
Fit Eye,0.8870964167257218
Eye close,1.0984601986900624
Fit Eye,0.5005064772556184
Fit Eye,0.8536892808581718
Fit Eye,0
Fit Eye,0
Fit Eye,4.915332661630958
Eye close,17.278407549908806
Fit Eye,29.146874622826825
Eye close,11.36448832112893
Fit Eye,9.519365231603947
Fit Eye,0
Fit Eye,1.0030001784267
Fit Eye,0.9198229034580807
Fit Eye,9.339085359057101
Fit Eye,77.52227593437708
Fit Eye,0
Fit Eye,1.3453801600660753
Fit Eye,0.8439672351132157
Fit Eye,85.68779034260932
Fit Eye,1.082454061989874
Fit Eye,1.3283050879096505
Fit Eye,inf
Fit Eye,0.8262953456494513
Eye close,0.23088609272467472
Fit Eye,0.48798605674809625
Fit Eye,0.9677698138440355
Fit Eye,0.4137507740724612
Fit Eye,0.890247683393584
Fit Eye,0.9970616259348188
Fit Eye,2.058937180790318
Fit Eye,1.4128175514031802
Fit Eye,0.9960258800611298
Fit Eye,1.0161247403947269
Fit Eye,0.8608480509100056
Fit Eye,3.679337825506274
Fit Eye,1.388851013964957
Fit Eye,1.1361665700429977
Fit Eye,0
Fit Eye,0.8903368366761348
Fit Eye,1.5345191005109213
Eye close,0.9567638853651904
Fit Eye,1.1021607609956308
Fit Eye,0.8938883989053654
Fit Eye,0.5910841523649083
Eye close,0.621083026218072
Fit Eye,0.5680512866658475
Fit Eye,1.2142103933129544
Fit Eye,0
Eye close,0.46783659987406057
Fit Eye,8.4730046096852
Fit Eye,4.625694688439157
Fit Eye,3.9039850011085213
Fit Eye,12.991652047556085
Fit Eye,0.7404064387976197
Fit Eye,0.5182322133519132
Fit Eye,2.345129290998707
Fit Eye,0
Eye close,1.049364377281678
Fit Eye,0.9069322534325536
Fit Eye,0.9224486527411274
Fit Eye,1.3458985608774876
Fit Eye,0.9754432613255732
Fit Eye,17.262231236575598
Fit Eye,0.3163296593306475
Fit Eye,0.6012323019354074
Fit Eye,11.745589009792766
Fit Eye,inf
Fit Eye,0.9576765843086004
Fit Eye,1.3739717374200553
Fit Eye,1.0572167902882408
Fit Eye,0.8309555013836776
Fit Eye,1.161211905879825
Fit Eye,0
Fit Eye,1.6298799772946768
Fit Eye,0.8805996023132808
Fit Eye,0.8079095904097904
Fit Eye,1.0578971402145536
Fit Eye,0.9892999857519497
Fit Eye,0
Fit Eye,1.128464125602411
Fit Eye,1.1069253452582346
Fit Eye,13.95599731260401
Fit Eye,0.651477107647789
Fit Eye,1.4113749419543784
Fit Eye,0.935571900022589
Fit Eye,inf
Fit Eye,0
Fit Eye,10.753360815640955
Fit Eye,0
Fit Eye,inf
Fit Eye,1.106667982892041
Fit Eye,28.228110662757917
Fit Eye,1.2782869292083336
Fit Eye,26.31710746759593
Eye close,0.5761302601269024
Fit Eye,18.56604867332507
Fit Eye,0.9330051022698946
Fit Eye,43.03724995955594
Fit Eye,inf
Fit Eye,0.7485143275219535
Fit Eye,0.9262058392133353
Fit Eye,32.791625522093454
Fit Eye,1.0562200485269195
Fit Eye,0.6303332595916219
Fit Eye,2.0134446034871862
Eye close,0.8007674208613071
Fit Eye,1.3212885288443137
Fit Eye,39.88096021804072
Fit Eye,0.8574054470672055
Eye close,6.725534455196136
Fit Eye,0.49075856292835995
Fit Eye,0.5103574062719549
Fit Eye,1.0097604148487322
Fit Eye,0.5521567646192357
Fit Eye,0
Fit Eye,0.7043777743595888
Fit Eye,0.7342855486489448
Fit Eye,1.9145289680449424
Fit Eye,0.884128119931841
Fit Eye,0
Fit Eye,127.76827449609416
Fit Eye,110.32887858476188
Fit Eye,1.3686508445924088
Fit Eye,36.0690376934544
Fit Eye,0.7209000942051061
Fit Eye,1.1029125855097628
Fit Eye,0.8583178590021983
Fit Eye,2.261168490856749
Fit Eye,0.8557484183274063
Fit Eye,0
Fit Eye,11.565251967617787
Fit Eye,0.7378941893529776
Fit Eye,0
Fit Eye,0.40328219289413914
Fit Eye,45.8434552855306
Fit Eye,9.438022233600753
Fit Eye,0
Fit Eye,0.6612716542153775
Fit Eye,0.8732763003798532
Fit Eye,0.7961302244595462
Fit Eye,1.3789296653044616
Fit Eye,3.328202211046633
Fit Eye,0.9729824082461267
Eye close,0.52959554628117
Fit Eye,0.5087971674212564
Eye close,0.428102335147916
Fit Eye,0.7478252222477314
Fit Eye,1.1707139792183643
Fit Eye,0.747325657083429
Fit Eye,0.9291531829181944
Fit Eye,1.5164225923935164
Fit Eye,2.3370534881622063
Fit Eye,0.8997483435201536
Fit Eye,1.6334579593515783
